ncbi_taxid,ncbi_tax_name,ncbi_genus_id,ncbi_genus_name,ncbi_family_id,ncbi_family_name
1219175,Zodion erythrurum,768804,Zodion,115263,Conopidae
1219177,Zodion pictum,768804,Zodion,115263,Conopidae
139665,Diasemopsis silvatica,139652,Diasemopsis,139644,Diopsidae
139656,Diasemopsis dubia,139652,Diasemopsis,139644,Diopsidae
139646,Diasemopsis meigenii,139652,Diasemopsis,139644,Diopsidae
139658,Diasemopsis fasciata,139652,Diasemopsis,139644,Diopsidae
139687,Diasemopsis minuta,139652,Diasemopsis,139644,Diopsidae
139653,Diasemopsis aethiopica,139652,Diasemopsis,139644,Diopsidae
139659,Diasemopsis hirsuta,139652,Diasemopsis,139644,Diopsidae
1895426,Sphyracephala subbifasciata,139674,Sphyracephala,139644,Diopsidae
139675,Sphyracephala beccarii,139674,Sphyracephala,139644,Diopsidae
139676,Sphyracephala bipunctipennis,139674,Sphyracephala,139644,Diopsidae
139678,Sphyracephala munroi,139674,Sphyracephala,139644,Diopsidae
1702302,Sphyracephala detrahens,139674,Sphyracephala,139644,Diopsidae
139677,Sphyracephala brevicornis,139674,Sphyracephala,139644,Diopsidae
139668,Diopsis apicalis,139667,Diopsis,139644,Diopsidae
139670,Diopsis gnu,139667,Diopsis,139644,Diopsidae
139669,Diopsis fumipennis,139667,Diopsis,139644,Diopsidae
1703760,Diopsis sp. BOLD:ACH1788,139667,Diopsis,139644,Diopsidae
1702308,Diopsis nr. circularis KCADI065-14,139667,Diopsis,139644,Diopsidae
1702306,Diopsis sp. KCADI045-14,139667,Diopsis,139644,Diopsidae
139671,Diopsis longicornis,139667,Diopsis,139644,Diopsidae
768765,Chyliza scrobiculata,716634,Chyliza,34683,Psilidae
1720742,Psila lateralis,305548,Psila,34683,Psilidae
2333921,Psila sp. BBDED267-10,305548,Psila,34683,Psilidae
1754606,Loxocera sp. BOLD:AAF9702,34684,Loxocera,34683,Psilidae
716603,Loxocera sp. ISW-2010,34684,Loxocera,34683,Psilidae
1692487,Tanypeza longimana,1692486,Tanypeza,286514,Tanypezidae
1979295,Celyphus obtectus,1979294,Celyphus,189957,Celyphidae
2079517,Celyphus divisus,1979294,Celyphus,189957,Celyphidae
2079519,Spaniocelyphus falcatus,1262326,Spaniocelyphus,189957,Celyphidae
1979293,Spaniocelyphus pilosus,1262326,Spaniocelyphus,189957,Celyphidae
1262327,Spaniocelyphus umsinduzi,1262326,Spaniocelyphus,189957,Celyphidae
2839832,Leucopis ninae,1728826,Leucopis,189958,Chamaemyiidae
2839831,Leucopis hennigrata,1728826,Leucopis,189958,Chamaemyiidae
2839830,Leucopis decipens,1728826,Leucopis,189958,Chamaemyiidae
2557412,Leucopis sp. TAW3,1728826,Leucopis,189958,Chamaemyiidae
1262283,Parochthiphila coronata,1262282,Parochthiphila,189958,Chamaemyiidae
2839829,Chamaemyia polystigma,305621,Chamaemyia,189958,Chamaemyiidae
1721950,Chamaemyia sp. BOLD:AAG6951,305621,Chamaemyia,189958,Chamaemyiidae
2324889,Chamaemyia sp. TTMDI787-10,305621,Chamaemyia,189958,Chamaemyiidae
2324887,Chamaemyia sp. TTDBW825-09,305621,Chamaemyia,189958,Chamaemyiidae
1824991,Aulogastromyia anisodactyla,1824990,Aulogastromyia,189929,Lauxaniidae
2840168,Homoneura notata,1692452,Homoneura,189929,Lauxaniidae
2840169,Homoneura tesquae,1692452,Homoneura,189929,Lauxaniidae
1824965,Homoneura thalhammeri,1692452,Homoneura,189929,Lauxaniidae
1824964,Homoneura remmi,1692452,Homoneura,189929,Lauxaniidae
1824960,Homoneura dilecta,1692452,Homoneura,189929,Lauxaniidae
1824988,Tricholauxania praeusta,192459,Tricholauxania,189929,Lauxaniidae
192460,Tricholauxania sp. NCSU-99071930,192459,Tricholauxania,189929,Lauxaniidae
1851013,Calobata petronella,1820059,Calobata,115293,Micropezidae
1262234,Compsobata cibaria,286452,Compsobata,115293,Micropezidae
2339838,Compsobata mima,286452,Compsobata,115293,Micropezidae
1827062,Compsobata sp. HYH-2016,286452,Compsobata,115293,Micropezidae
286453,Compsobata sp. YSUW04008,286452,Compsobata,115293,Micropezidae
1586147,Micropeza sp. BOLD:ACO1261,1572561,Micropeza,115293,Micropezidae
1586148,Micropeza sp. BOLD:ACM8282,1572561,Micropeza,115293,Micropezidae
115301,Mimegralla australica,115300,Mimegralla,115293,Micropezidae
1902205,Telostylinus lineolatus,1262347,Telostylinus,115298,Neriidae
1262348,Telostylinus sp. BMW-2012,1262347,Telostylinus,115298,Neriidae
588321,Odontoloxozus longicornis,588320,Odontoloxozus,115298,Neriidae
414312,Agromyza sp. Agvt,414290,Agromyza,127399,Agromyzidae
414310,Agromyza pseudoreptans,414290,Agromyza,127399,Agromyzidae
414308,Agromyza ambrosivora,414290,Agromyza,127399,Agromyzidae
414309,Agromyza frontella,414290,Agromyza,127399,Agromyzidae
414330,Japanagromyza viridula,414298,Japanagromyza,127399,Agromyzidae
1838149,Melanagromyza sojae,286470,Melanagromyza,127399,Agromyzidae
414326,Calycomyza solidaginis,414293,Calycomyza,127399,Agromyzidae
1897868,Calycomyza sonchi,414293,Calycomyza,127399,Agromyzidae
414341,Phytobia setosa,414304,Phytobia,127399,Agromyzidae
2554661,Phytobia sp. JSDIP090-10,414304,Phytobia,127399,Agromyzidae
2333255,Phytobia sp. PHMAL881-10,414304,Phytobia,127399,Agromyzidae
414280,Ophiomyia sp. Opfl,341050,Ophiomyia,127399,Agromyzidae
414276,Ophiomyia lantanae,341050,Ophiomyia,127399,Agromyzidae
414277,Ophiomyia nasuta,341050,Ophiomyia,127399,Agromyzidae
414278,Ophiomyia quinta,341050,Ophiomyia,127399,Agromyzidae
341051,Ophiomyia phaseoli,341050,Ophiomyia,127399,Agromyzidae
414279,Ophiomyia sp. Opcam-1,341050,Ophiomyia,127399,Agromyzidae
132624,Phytomyza glabricola,132616,Phytomyza,127399,Agromyzidae
1030144,Phytomyza omlandi,132616,Phytomyza,127399,Agromyzidae
436112,Phytomyza rufipes,132616,Phytomyza,127399,Agromyzidae
414284,Phytomyza sp. Nanc,132616,Phytomyza,127399,Agromyzidae
498668,Phytomyza minuscula,132616,Phytomyza,127399,Agromyzidae
414265,Phytomyza syngenesiae,132616,Phytomyza,127399,Agromyzidae
498649,Phytomyza campestris,132616,Phytomyza,127399,Agromyzidae
498650,Phytomyza ceanothi,132616,Phytomyza,127399,Agromyzidae
1961790,Phytomyza scrophulariae,132616,Phytomyza,127399,Agromyzidae
1694584,Phytomyza sp. BOLD:ACG6079,132616,Phytomyza,127399,Agromyzidae
132625,Phytomyza ilicicola,132616,Phytomyza,127399,Agromyzidae
127405,Liriomyza huidobrensis,127403,Liriomyza,127399,Agromyzidae
414270,Liriomyza trifoliearum,127403,Liriomyza,127399,Agromyzidae
414269,Liriomyza philadelphivora,127403,Liriomyza,127399,Agromyzidae
2964246,Liriomyza violivora,127403,Liriomyza,127399,Agromyzidae
198433,Liriomyza trifolii,127403,Liriomyza,127399,Agromyzidae
127406,Liriomyza sativae,127403,Liriomyza,127399,Agromyzidae
1659330,Liriomyza cicerina,127403,Liriomyza,127399,Agromyzidae
2801392,Cerodontha milleri,127401,Cerodontha,127399,Agromyzidae
500301,Paranthomyza nitida,500298,Paranthomyza,286478,Anthomyzidae
500300,Paranthomyza caricis,500298,Paranthomyza,286478,Anthomyzidae
1603286,Quametopia clintonia,1603285,Quametopia,286478,Anthomyzidae
1603287,Quametopia terminalis,1603285,Quametopia,286478,Anthomyzidae
1603269,Stiphrosoma hirtum,500293,Stiphrosoma,286478,Anthomyzidae
1603271,Stiphrosoma setipleurum,500293,Stiphrosoma,286478,Anthomyzidae
500295,Stiphrosoma fissum,500293,Stiphrosoma,286478,Anthomyzidae
1603268,Stiphrosoma balteatum,500293,Stiphrosoma,286478,Anthomyzidae
1603270,Stiphrosoma humerale,500293,Stiphrosoma,286478,Anthomyzidae
716611,Aulacigaster neoleucopeza,716608,Aulacigaster,286480,Aulacigastridae
1473611,Aulacigaster mcalpinei,716608,Aulacigaster,286480,Aulacigastridae
2661124,Stenomicra sp. BOLD:AAG7035,716630,Stenomicra,286480,Aulacigastridae
716631,Stenomicra angustata,716630,Stenomicra,286480,Aulacigastridae
576925,Clusia flava,574057,Clusia,286472,Clusiidae
576316,Clusia czernyi,574057,Clusia,286472,Clusiidae
574069,Clusia lateralis,574057,Clusia,286472,Clusiidae
576327,Sobarocephala sp. 1 OL-2008,574054,Sobarocephala,286472,Clusiidae
576328,Sobarocephala flaviseta,574054,Sobarocephala,286472,Clusiidae
576326,Sobarocephala atricornis,574054,Sobarocephala,286472,Clusiidae
576321,Clusiodes johnsoni,500306,Clusiodes,286472,Clusiidae
574079,Clusiodes melanostoma,500306,Clusiodes,286472,Clusiidae
500308,Clusiodes ruficollis,500306,Clusiodes,286472,Clusiidae
290158,Fergusonina turneri,156411,Fergusonina,156410,Fergusoninidae
2025221,Fergusonina sp. 31 Scheffer2016,156411,Fergusonina,156410,Fergusoninidae
2025225,Fergusonina sp. 38 Scheffer2016,156411,Fergusonina,156410,Fergusoninidae
2025227,Fergusonina sp. 4 Scheffer2016,156411,Fergusonina,156410,Fergusoninidae
2025258,Fergusonina sp. 78 Scheffer2016,156411,Fergusonina,156410,Fergusoninidae
2025210,Fergusonina sp. 18 Scheffer2016,156411,Fergusonina,156410,Fergusoninidae
290163,Fergusonina purcelli,156411,Fergusonina,156410,Fergusoninidae
2025247,Fergusonina sp. 59 Scheffer2016,156411,Fergusonina,156410,Fergusoninidae
2025268,Fergusonina biseta,156411,Fergusonina,156410,Fergusoninidae
716625,Neurochaeta inversa,716624,Neurochaeta,286482,Neurochaetidae
1262269,Neurochaeta sp. BMW-2012,716624,Neurochaeta,286482,Neurochaetidae
716623,Neoalticomerus seamansi,716622,Neoalticomerus,286474,Odiniidae
1720715,Odinia betulae,414302,Odinia,286474,Odiniidae
414303,Odinia sp. Odb-1,414302,Odinia,286474,Odiniidae
1262245,Opomyza florum,716643,Opomyza,286476,Opomyzidae
1298491,Opomyza germinationis,716643,Opomyza,286476,Opomyzidae
500269,Geomyza tripunctata,305619,Geomyza,286476,Opomyzidae
1743444,Periscelis annulata,716628,Periscelis,286481,Periscelididae
1262271,Periscelis sp. BMW-2012,716628,Periscelis,286481,Periscelididae
169503,Coelopa vanduzeei,169466,Coelopa,169440,Coelopidae
169498,Coelopa frigida,169466,Coelopa,169440,Coelopidae
169500,Coelopa pilipes,169466,Coelopa,169440,Coelopidae
2331806,Oedoparena sp. BBDCP418-10,1262316,Oedoparena,169441,Dryomyzidae
2331805,Oedoparena sp. BBDCM530-10,1262316,Oedoparena,169441,Dryomyzidae
1262317,Oedoparena glauca,1262316,Oedoparena,169441,Dryomyzidae
2327930,Dryomyza sp. BBDEC721-09,169444,Dryomyza,169441,Dryomyzidae
1828781,Dryomyza simplex,169444,Dryomyza,169441,Dryomyzidae
169445,Dryomyza anilis,169444,Dryomyza,169441,Dryomyzidae
169477,Helcomyza mirabilis,169476,Helcomyza,169443,Helcomyzidae
1226586,Helcomyza ustulata,169476,Helcomyza,169443,Helcomyzidae
169482,Heterocheila buccata,169481,Heterocheila,169478,Heterocheilidae
1096075,Pelidnoptera nigripennis,1096074,Pelidnoptera,169447,Sciomyzidae
1226591,Pelidnoptera leptiformis,1096074,Pelidnoptera,169447,Sciomyzidae
2173303,Neolimnia sigma,1262312,Neolimnia,169447,Sciomyzidae
1262313,Neolimnia obscura,1262312,Neolimnia,169447,Sciomyzidae
2321509,Pteromicra sp. TAW2,1226622,Pteromicra,169447,Sciomyzidae
2340037,Pteromicra varia,1226622,Pteromicra,169447,Sciomyzidae
1226624,Pteromicra pectorosa,1226622,Pteromicra,169447,Sciomyzidae
1226616,Coremacera marginata,1226614,Coremacera,169447,Sciomyzidae
1226615,Coremacera fabricii,1226614,Coremacera,169447,Sciomyzidae
1226603,Psacadina vittigera,1096078,Psacadina,169447,Sciomyzidae
1226602,Psacadina verbekei,1096078,Psacadina,169447,Sciomyzidae
1096079,Psacadina zernyi,1096078,Psacadina,169447,Sciomyzidae
1226588,Ilione trifaria,1096072,Ilione,169447,Sciomyzidae
1096073,Ilione albiseta,1096072,Ilione,169447,Sciomyzidae
1226587,Ilione lineata,1096072,Ilione,169447,Sciomyzidae
1226632,Anticheta brevipennis,1096047,Anticheta,169447,Sciomyzidae
1226631,Anticheta analis,1096047,Anticheta,169447,Sciomyzidae
1096048,Anticheta melanosoma,1096047,Anticheta,169447,Sciomyzidae
320956,Sepedon fuscipennis,320954,Sepedon,169447,Sciomyzidae
320955,Sepedon armipes,320954,Sepedon,169447,Sciomyzidae
1226607,Sepedon spinipes,320954,Sepedon,169447,Sciomyzidae
1226606,Sepedon sphegea,320954,Sepedon,169447,Sciomyzidae
320942,Hedria mixta,320941,Hedria,169447,Sciomyzidae
320937,Sciomyza simplex,320936,Sciomyza,169447,Sciomyzidae
1226605,Sciomyza dryomyzina,320936,Sciomyza,169447,Sciomyzidae
1096037,Tetanocera freyi,320959,Tetanocera,169447,Sciomyzidae
320961,Tetanocera bergi,320959,Tetanocera,169447,Sciomyzidae
1096035,Tetanocera annae,320959,Tetanocera,169447,Sciomyzidae
320970,Tetanocera phyllophora,320959,Tetanocera,169447,Sciomyzidae
320964,Tetanocera fuscinervis,320959,Tetanocera,169447,Sciomyzidae
320973,Tetanocera robusta,320959,Tetanocera,169447,Sciomyzidae
320974,Tetanocera silvatica,320959,Tetanocera,169447,Sciomyzidae
320963,Tetanocera ferruginea,320959,Tetanocera,169447,Sciomyzidae
2327449,Dictya sp. BBDED286-10,1096051,Dictya,169447,Sciomyzidae
1096059,Dictya texensis,1096051,Dictya,169447,Sciomyzidae
1096058,Dictya stricta,1096051,Dictya,169447,Sciomyzidae
293541,Themira leachi,292396,Themira,137503,Sepsidae
292400,Themira flavicoxa,292396,Themira,137503,Sepsidae
292398,Themira arctica,292396,Themira,137503,Sepsidae
292397,Themira annulipes,292396,Themira,137503,Sepsidae
292405,Themira putris,292396,Themira,137503,Sepsidae
292404,Themira pusilla,292396,Themira,137503,Sepsidae
294403,Themira gracilis,292396,Themira,137503,Sepsidae
292399,Themira biloba,292396,Themira,137503,Sepsidae
292406,Themira superba,292396,Themira,137503,Sepsidae
1411043,Sepsis sepsi,137507,Sepsis,137503,Sepsidae
141453,Sepsis cynipsea,137507,Sepsis,137503,Sepsidae
517490,Sepsis nitens,137507,Sepsis,137503,Sepsidae
305616,Sepsis thoracica,137507,Sepsis,137503,Sepsidae
1520488,Sepsis luteipes,137507,Sepsis,137503,Sepsidae
517479,Sepsis biflexuosa,137507,Sepsis,137503,Sepsidae
517493,Sepsis secunda,137507,Sepsis,137503,Sepsidae
517489,Sepsis neocynipsea,137507,Sepsis,137503,Sepsidae
517482,Sepsis duplicata,137507,Sepsis,137503,Sepsidae
517480,Sepsis coprophila,137507,Sepsis,137503,Sepsidae
517491,Sepsis orthocnemis,137507,Sepsis,137503,Sepsidae
517488,Sepsis neglecta,137507,Sepsis,137503,Sepsidae
517483,Sepsis fissa,137507,Sepsis,137503,Sepsidae
2765929,Neossos sp. BOLD:ADY0342,2268121,Neossos,219548,Heleomyzidae
1887029,Scoliocentra fraterna,1823605,Scoliocentra,219548,Heleomyzidae
1887028,Scoliocentra flavotestacea,1823605,Scoliocentra,219548,Heleomyzidae
1155705,Mormotomyia hirsuta,1155704,Mormotomyia,219553,Mormotomyiidae
1740927,Leptocera limosa,1614654,Leptocera,114620,Sphaeroceridae
1887981,Copromyza sordida,1217530,Copromyza,114620,Sphaeroceridae
1692356,Copromyza neglecta,1217530,Copromyza,114620,Sphaeroceridae
1720646,Copromyza equina,1217530,Copromyza,114620,Sphaeroceridae
113175,Hydromyza confluens,113174,Hydromyza,43756,Scathophagidae
113176,Hydromyza livens,113174,Hydromyza,43756,Scathophagidae
2887111,Cleigastra intermedia,113167,Cleigastra,43756,Scathophagidae
113168,Cleigastra apicalis,113167,Cleigastra,43756,Scathophagidae
113141,Cordilura carbonaria,113132,Cordilura,43756,Scathophagidae
113144,Cordilura pubera,113132,Cordilura,43756,Scathophagidae
113142,Cordilura ciliata,113132,Cordilura,43756,Scathophagidae
113137,Cordilura dimidiata,113132,Cordilura,43756,Scathophagidae
391171,Cordilura atrata,113132,Cordilura,43756,Scathophagidae
113139,Cordilura albipes,113132,Cordilura,43756,Scathophagidae
2332405,Orthacheta sp. JWDCD020-10,113181,Orthacheta,43756,Scathophagidae
2332404,Orthacheta sp. JWDCD015-10,113181,Orthacheta,43756,Scathophagidae
113182,Orthacheta cornuta,113181,Orthacheta,43756,Scathophagidae
113125,Norellia striolata,113119,Norellia,43756,Scathophagidae
113124,Norellia spinimana,113119,Norellia,43756,Scathophagidae
113126,Norellia tipularia,113119,Norellia,43756,Scathophagidae
113123,Norellia mirusae,113119,Norellia,43756,Scathophagidae
391173,Norellia flavicorne,113119,Norellia,43756,Scathophagidae
113122,Norellia liturata,113119,Norellia,43756,Scathophagidae
102994,Scathophaga suilla,95462,Scathophaga,43756,Scathophagidae
102993,Scathophaga pictipennis,95462,Scathophaga,43756,Scathophagidae
102991,Scathophaga lutaria,95462,Scathophaga,43756,Scathophagidae
102988,Scathophaga incola,95462,Scathophaga,43756,Scathophagidae
102986,Scathophaga cineraria,95462,Scathophaga,43756,Scathophagidae
102985,Scathophaga calida,95462,Scathophaga,43756,Scathophagidae
95463,Scathophaga stercoraria,95462,Scathophaga,43756,Scathophagidae
81695,Mystacinobia zelandica,81694,Mystacinobia,43757,Mystacinobiidae
1606794,Tricogena rubricosa,1606792,Tricogena,43758,Rhinophoridae
1606793,Tricogena caucasica,1606792,Tricogena,43758,Rhinophoridae
1606788,Melanophora roralis,1606787,Melanophora,43758,Rhinophoridae
2583307,Phyto sp. DIIT134,1262320,Phyto,43758,Rhinophoridae
2500988,Phyto sp. T892,1262320,Phyto,43758,Rhinophoridae
1262321,Phyto melanocephala,1262320,Phyto,43758,Rhinophoridae
1605833,Phyto cingulata,1262320,Phyto,43758,Rhinophoridae
1606770,Phyto adolescens,1262320,Phyto,43758,Rhinophoridae
1606800,Phyto sp. n. 1 AT-2015,1262320,Phyto,43758,Rhinophoridae
1606811,Stevenia sp. n. 17 AT-2015,670627,Stevenia,43758,Rhinophoridae
670629,Stevenia hertingi,670627,Stevenia,43758,Rhinophoridae
1605834,Stevenia deceptoria,670627,Stevenia,43758,Rhinophoridae
2030916,Stevenia sp. T893,670627,Stevenia,43758,Rhinophoridae
1605835,Stevenia signata,670627,Stevenia,43758,Rhinophoridae
670628,Stevenia atramentaria,670627,Stevenia,43758,Rhinophoridae
1606812,Stevenia sp. n. 2 AT-2015,670627,Stevenia,43758,Rhinophoridae
670626,Rhinophora lepida,670625,Rhinophora,43758,Rhinophoridae
1606802,Rhinophora sp. n. AT-2015,670625,Rhinophora,43758,Rhinophoridae
2882574,Paykullia brevicornis,559695,Paykullia,43758,Rhinophoridae
559696,Paykullia maculata,559695,Paykullia,43758,Rhinophoridae
1606768,Paykullia kugleri,559695,Paykullia,43758,Rhinophoridae
1606769,Paykullia nubilipennis,559695,Paykullia,43758,Rhinophoridae
560716,Axymyia furcata,560715,Axymyia,560733,Axymyiidae
547865,Paulianina rivalis,547827,Paulianina,174624,Blephariceridae
2663506,Blepharicera sp. CAK252,547808,Blepharicera,174624,Blephariceridae
1017290,Blepharicera courtneyi,547808,Blepharicera,174624,Blephariceridae
1017299,Blepharicera tuberosa,547808,Blepharicera,174624,Blephariceridae
1017307,Blepharicera opistera,547808,Blepharicera,174624,Blephariceridae
2782216,Liponeura cinerascens cinerascens,446516,Liponeura,174624,Blephariceridae
2663518,Liponeura sp. CAK238,446516,Liponeura,174624,Blephariceridae
2587635,Liponeura decipiens,446516,Liponeura,174624,Blephariceridae
2587634,Liponeura brevirostris,446516,Liponeura,174624,Blephariceridae
560720,Deuterophlebia coloradensis,560719,Deuterophlebia,560751,Deuterophlebiidae
560767,Nymphomyia dolichopeza,560766,Nymphomyia,560809,Nymphomyiidae
1221238,Nymphomyia rohdendorfi,560766,Nymphomyia,560809,Nymphomyiidae
79308,Bittacomorpha clavipes,79307,Bittacomorpha,79304,Ptychopteridae
1262259,Bittacomorpha sp. BMW-2012,79307,Bittacomorpha,79304,Ptychopteridae
1903310,Ptychoptera scutellaris,209691,Ptychoptera,79304,Ptychopteridae
1404285,Ptychoptera minuta,209691,Ptychoptera,79304,Ptychopteridae
1549738,Araucoderus gloriosus,1549737,Araucoderus,79303,Tanyderidae
560777,Protoplasa fitchii,560776,Protoplasa,79303,Tanyderidae
560268,Mischoderus sp. MAB-2008,560267,Mischoderus,79303,Tanyderidae
2203738,Phalacrocera replicata,2203737,Phalacrocera,702680,Cylindrotomidae
2715155,Phalacrocera tipulina,2203737,Phalacrocera,702680,Cylindrotomidae
1740910,Cylindrotoma distinctissima,700834,Cylindrotoma,702680,Cylindrotomidae
1740911,Cylindrotoma distinctissima americana,700834,Cylindrotoma,702680,Cylindrotomidae
2715152,Liogma brevipecten,560731,Liogma,702680,Cylindrotomidae
560732,Liogma nodicornis,560731,Liogma,702680,Cylindrotomidae
2728190,Dactylolabis sp. Dactnew10,560717,Dactylolabis,43823,Limoniidae
2881061,Dactylolabis sexmaculata,560717,Dactylolabis,43823,Limoniidae
1763919,Dactylolabis rhicnoptiloides,560717,Dactylolabis,43823,Limoniidae
560718,Dactylolabis montana,560717,Dactylolabis,43823,Limoniidae
1473646,Helius flavipes,700865,Helius,43823,Limoniidae
1892737,Metalimnobia hudsonica,700851,Metalimnobia,43823,Limoniidae
1692404,Metalimnobia immatura,700851,Metalimnobia,43823,Limoniidae
2728176,Metalimnobia bifasciata,700851,Metalimnobia,43823,Limoniidae
2882227,Lipsothrix errans,700849,Lipsothrix,43823,Limoniidae
2728184,Elephantomyia inulta,700838,Elephantomyia,43823,Limoniidae
2881910,Elephantomyia krivosheinae,700838,Elephantomyia,43823,Limoniidae
700839,Elephantomyia westwoodi,700838,Elephantomyia,43823,Limoniidae
2728179,Antocha bifida,454619,Antocha,43823,Limoniidae
454620,Antocha sp. Niugawa12,454619,Antocha,43823,Limoniidae
454621,Antocha sp. Niugawa13,454619,Antocha,43823,Limoniidae
454622,Antocha sp. Niugawa40,454619,Antocha,43823,Limoniidae
1822493,Antocha saxicola,454619,Antocha,43823,Limoniidae
560706,Antocha obtusa,454619,Antocha,43823,Limoniidae
994106,Antocha sp. BOLD:AAF8995,454619,Antocha,43823,Limoniidae
2330213,Limonia sp. TTMDJ619-10,52743,Limonia,43823,Limoniidae
700877,Limonia indigena,52743,Limonia,43823,Limoniidae
2599951,Limonia phragmitidis,52743,Limonia,43823,Limoniidae
2882049,Gnophomyia viridipennis,700845,Gnophomyia,43823,Limoniidae
1743863,Gnophomyia sp. BOLD:ACC2561,700845,Gnophomyia,43823,Limoniidae
700846,Gnophomyia tristissima,700845,Gnophomyia,43823,Limoniidae
700864,Tricyphona inconstans,700863,Tricyphona,702679,Pediciidae
2040524,Tricyphona subaptera,700863,Tricyphona,702679,Pediciidae
2663511,Dicranota sp. CAK231,700836,Dicranota,702679,Pediciidae
2663510,Dicranota sp. CAK230,700836,Dicranota,702679,Pediciidae
2663509,Dicranota sp. CAK225,700836,Dicranota,702679,Pediciidae
1277697,Dicranota sp. CABIN3,700836,Dicranota,702679,Pediciidae
2557360,Dicranota sp. CABIN1,700836,Dicranota,702679,Pediciidae
1888009,Pedicia goldsworthyi,472374,Pedicia,702679,Pediciidae
472388,Pedicia albivitta,472374,Pedicia,702679,Pediciidae
2881860,Dictenidia bimaculata,2108369,Dictenidia,41042,Tipulidae
2728188,Dictenidia knutsoni,2108369,Dictenidia,41042,Tipulidae
2481054,Ctenophora bifascipennis,516519,Ctenophora,41042,Tipulidae
1473747,Ctenophora dorsalis,516519,Ctenophora,41042,Tipulidae
516506,Ctenophora sp. Dipt3,516519,Ctenophora,41042,Tipulidae
2882933,Tanyptera atrata,2108371,Tanyptera,41042,Tipulidae
2882934,Tanyptera nigricornis,2108371,Tanyptera,41042,Tipulidae
1890623,Prionocera subserricornis,1690388,Prionocera,41042,Tipulidae
1690389,Prionocera turcica,1690388,Prionocera,41042,Tipulidae
312238,Nephrotoma ferruginea,46210,Nephrotoma,41042,Tipulidae
2728175,Nephrotoma tenuipes,46210,Nephrotoma,41042,Tipulidae
560804,Tipula abdominalis,41043,Tipula,41042,Tipulidae
1310366,Tipula sp. JHY-2013,41043,Tipula,41042,Tipulidae
41044,Tipula paterifera,41043,Tipula,41042,Tipulidae
472392,Tipula sp. PMO 200011,41043,Tipula,41042,Tipulidae
2721097,Penthetria japonica,560770,Penthetria,560818,Pleciidae
1588146,Penthetria funebris,560770,Penthetria,560818,Pleciidae
560771,Penthetria heteroptera,560770,Penthetria,560818,Pleciidae
1086753,Bibio rufipes,189978,Bibio,52729,Bibionidae
189979,Bibio marci,189978,Bibio,52729,Bibionidae
2657314,Bibio sp. BOLD:AAG6647,189978,Bibio,52729,Bibionidae
1086758,Dilophus femoratus,52733,Dilophus,52729,Bibionidae
1588147,Plecia nearctica,1260898,Plecia,52729,Bibionidae
1989912,Plecia sp. BIOUG02369-F06,1260898,Plecia,52729,Bibionidae
1260899,Plecia sp. SS-2012,1260898,Plecia,52729,Bibionidae
1520317,Plecia sp. DK-2014,1260898,Plecia,52729,Bibionidae
1086789,Hesperinus brevifrons,1086788,Hesperinus,1086799,Hesperinidae
1588150,Hesperinus ninae,1086788,Hesperinus,1086799,Hesperinidae
1588166,Pachyneura fasciata,1588165,Pachyneura,209687,Pachyneuridae
209689,Cramptonomyia spenceri,209688,Cramptonomyia,209687,Pachyneuridae
2938633,Olbiogaster sp.,560768,Olbiogaster,52748,Anisopodidae
1903003,Olbiogaster sp. DK-2016,560768,Olbiogaster,52748,Anisopodidae
1689127,Olbiogaster sp. DK-2015,560768,Olbiogaster,52748,Anisopodidae
1588152,Olbiogaster sp. DK-2014,560768,Olbiogaster,52748,Anisopodidae
560769,Olbiogaster sackeni,560768,Olbiogaster,52748,Anisopodidae
1552766,Sylvicola cinctus,52753,Sylvicola,52748,Anisopodidae
2499906,Trichocera parva,52759,Trichocera,52747,Trichoceridae
2499905,Trichocera nordica,52759,Trichocera,52747,Trichoceridae
52760,Trichocera regelationis,52759,Trichocera,52747,Trichoceridae
2499903,Trichocera maculipennis,52759,Trichocera,52747,Trichoceridae
1750476,Trichocera sp. BOLD:ACF8968,52759,Trichocera,52747,Trichoceridae
2906614,Dasyhelea sp.,41822,Dasyhelea,41819,Ceratopogonidae
2402280,Dasyhelea sp. BIOUG24302-D11,41822,Dasyhelea,41819,Ceratopogonidae
1874454,Dasyhelea sp. 4DE,41822,Dasyhelea,41819,Ceratopogonidae
891434,Dasyhelea sp. 1 SRM-2010,41822,Dasyhelea,41819,Ceratopogonidae
228351,Dasyhelea sp. Australia-JM-2003,41822,Dasyhelea,41819,Ceratopogonidae
1874291,Dasyhelea biunguis,41822,Dasyhelea,41819,Ceratopogonidae
1874289,Dasyhelea flavifrons,41822,Dasyhelea,41819,Ceratopogonidae
41823,Dasyhelea saxicola,41822,Dasyhelea,41819,Ceratopogonidae
369700,Atrichopogon winnertzi,209702,Atrichopogon,41819,Ceratopogonidae
1525477,Atrichopogon hirtidorsum,209702,Atrichopogon,41819,Ceratopogonidae
1874280,Atrichopogon pavidus,209702,Atrichopogon,41819,Ceratopogonidae
1525476,Atrichopogon fusculus,209702,Atrichopogon,41819,Ceratopogonidae
880166,Atrichopogon minutus,209702,Atrichopogon,41819,Ceratopogonidae
209703,Atrichopogon sp. ATB-2002,209702,Atrichopogon,41819,Ceratopogonidae
369702,Atrichopogon lucorum,209702,Atrichopogon,41819,Ceratopogonidae
