folder,filename,genus,genus_ncbi_id,tip_name,accession
./clean_phylotar_sequences,COI.fasta,Scaptodrosophila,7354,Scaptodrosophila_7354,JF273082.1;ncbi_family_name:Drosophilidae;ncbi_family_id:7214;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Scaptomyza,7298,Scaptomyza_7298,EU493675.1;ncbi_family_name:Drosophilidae;ncbi_family_id:7214;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Scatella,305595,Scatella_305595,MK353463.1;ncbi_family_name:Ephydridae;ncbi_family_id:48991;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Scathophaga,95462,Scathophaga_95462,AF104625.1;ncbi_family_name:Scathophagidae;ncbi_family_id:43756;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Scatophila,1763968,Scatophila_1763968,KU876142.1;ncbi_family_name:Ephydridae;ncbi_family_id:48991;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Scatopse,1520324,Scatopse_1520324,HM861287.1;ncbi_family_name:Scatopsidae;ncbi_family_id:52749;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Scenopinus,247599,Scenopinus_247599,KM923961.1;ncbi_family_name:Scenopinidae;ncbi_family_id:50675;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Scholastes,1902237,Scholastes_1902237,KX054703.1;ncbi_family_name:Platystomatidae;ncbi_family_id:28632;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Sciadocera,192453,Sciadocera_192453,GU559946.1;ncbi_family_name:Sciadoceridae;ncbi_family_id:43828;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Sciara,82677,Sciara_82677,HQ552010.1;ncbi_family_name:Sciaridae;ncbi_family_id:7184;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Sciomyza,320936,Sciomyza_320936,AY875152.1;ncbi_family_name:Sciomyzidae;ncbi_family_id:169447;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Sciophila,1085959,Sciophila_1085959,KM679394.1;ncbi_family_name:Mycetophilidae;ncbi_family_id:29035;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Scoliocentra,1823605,Scoliocentra_1823605,KU876161.1;ncbi_family_name:Heleomyzidae;ncbi_family_id:219548;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Senotainia,179787,Senotainia_179787,JQ807214.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:129
./clean_phylotar_sequences,COI.fasta,Sepedon,320954,Sepedon_320954,AY875162.1;ncbi_family_name:Sciomyzidae;ncbi_family_id:169447;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Serromyia,209716,Serromyia_209716,JF875364.1;ncbi_family_name:Ceratopogonidae;ncbi_family_id:41819;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Sicus,1219203,Sicus_1219203,JN298630.1;ncbi_family_name:Conopidae;ncbi_family_id:115263;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Silba,198646,Silba_198646,KR262672.1;ncbi_family_name:Lonchaeidae;ncbi_family_id:198645;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Silvius,415257,Silvius_415257,DQ983531.1;ncbi_family_name:Tabanidae;ncbi_family_id:7205;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Simulium,7191,Simulium_7191,DQ534947.1;ncbi_family_name:Simuliidae;ncbi_family_id:7190;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Sitodiplosis,263139,Sitodiplosis_263139,KC769211.1;ncbi_family_name:Cecidomyiidae;ncbi_family_id:33406;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Smittia,315559,Smittia_315559,KR683479.1;ncbi_family_name:Chironomidae;ncbi_family_id:7149;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Sobarocephala,574054,Sobarocephala_574054,FJ435892.1;ncbi_family_name:Clusiidae;ncbi_family_id:286472;phylotaR_cluster:16
./clean_phylotar_sequences,COI.fasta,Spania,1559498,Spania_1559498,MZ623458.1;ncbi_family_name:Rhagionidae;ncbi_family_id:92609;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Spaniocelyphus,1262326,Spaniocelyphus_1262326,MH395861.1;ncbi_family_name:Celyphidae;ncbi_family_id:189957;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Sphaeromias,1874311,Sphaeromias_1874311,JN291583.1;ncbi_family_name:Ceratopogonidae;ncbi_family_id:41819;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Sphaerophoria,226179,Sphaerophoria_226179,MT449492.1;ncbi_family_name:Syrphidae;ncbi_family_id:34680;phylotaR_cluster:10
./clean_phylotar_sequences,COI.fasta,Sphecapatoclea,2021595,Sphecapatoclea_2021595,KY749756.1;ncbi_family_name:Sarcophagidae;ncbi_family_id:7381;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Sphecapatodes,2021536,Sphecapatodes_2021536,KY749754.1;ncbi_family_name:Sarcophagidae;ncbi_family_id:7381;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Sphyracephala,139674,Sphyracephala_139674,KR524921.1;ncbi_family_name:Diopsidae;ncbi_family_id:139644;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Stegana,188292,Stegana_188292,HQ270147.1;ncbi_family_name:Drosophilidae;ncbi_family_id:7214;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Stenomicra,716630,Stenomicra_716630,HQ944807.1;ncbi_family_name:Aulacigastridae;ncbi_family_id:286480;phylotaR_cluster:16
./clean_phylotar_sequences,COI.fasta,Stenotabanus,1547430,Stenotabanus_1547430,KM243531.1;ncbi_family_name:Tabanidae;ncbi_family_id:7205;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Stevenia,670627,Stevenia_670627,GQ409374.1;ncbi_family_name:Rhinophoridae;ncbi_family_id:43758;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Stiphrosoma,500293,Stiphrosoma_500293,HM412241.1;ncbi_family_name:Anthomyzidae;ncbi_family_id:286478;phylotaR_cluster:16
./clean_phylotar_sequences,COI.fasta,Stratiomys,219520,Stratiomys_219520,MT216194.1;ncbi_family_name:Stratiomyidae;ncbi_family_id:34687;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Sturmia,569089,Sturmia_569089,KX844464.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:129
./clean_phylotar_sequences,COI.fasta,Sylvicola,52753,Sylvicola_52753,HM412322.1;ncbi_family_name:Anisopodidae;ncbi_family_id:52748;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Symmerus,560780,Symmerus_560780,JN302412.1;ncbi_family_name:Mycetophilidae;ncbi_family_id:29035;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Syritta,34681,Syritta_34681,MF446521.1;ncbi_family_name:Syrphidae;ncbi_family_id:34680;phylotaR_cluster:10
./clean_phylotar_sequences,COI.fasta,Syrphus,224255,Syrphus_224255,MT216202.1;ncbi_family_name:Syrphidae;ncbi_family_id:34680;phylotaR_cluster:10
./clean_phylotar_sequences,COI.fasta,Systoechus,1690390,Systoechus_1690390,JF868745.1;ncbi_family_name:Bombyliidae;ncbi_family_id:50674;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Tabanus,7206,Tabanus_7206,DQ631993.1;ncbi_family_name:Tabanidae;ncbi_family_id:7205;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Tanypeza,1692486,Tanypeza_1692486,KR262679.1;ncbi_family_name:Tanypezidae;ncbi_family_id:286514;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Tanyptera,2108371,Tanyptera_2108371,MZ625846.1;ncbi_family_name:Tipulidae;ncbi_family_id:41042;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Telostylinus,1262347,Telostylinus_1262347,KX054897.1;ncbi_family_name:Neriidae;ncbi_family_id:115298;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Temnostoma,226164,Temnostoma_226164,MW474051.1;ncbi_family_name:Syrphidae;ncbi_family_id:34680;phylotaR_cluster:10
./clean_phylotar_sequences,COI.fasta,Tephritis,43386,Tephritis_43386,MW596753.1;ncbi_family_name:Tephritidae;ncbi_family_id:7211;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Terellia,28615,Terellia_28615,GQ175811.1;ncbi_family_name:Tephritidae;ncbi_family_id:7211;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Tetanops,454640,Tetanops_454640,MZ625591.1;ncbi_family_name:Ulidiidae;ncbi_family_id:43848;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Thaumalea,61068,Thaumalea_61068,KT215908.1;ncbi_family_name:Thaumaleidae;ncbi_family_id:41814;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Thaumatomyia,333800,Thaumatomyia_333800,KR687100.1;ncbi_family_name:Chloropidae;ncbi_family_id:29032;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Thecophora,305546,Thecophora_305546,HM062524.1;ncbi_family_name:Conopidae;ncbi_family_id:115263;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Themira,292396,Themira_292396,KF199849.1;ncbi_family_name:Sepsidae;ncbi_family_id:137503;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Thereva,95078,Thereva_95078,JF868824.1;ncbi_family_name:Therevidae;ncbi_family_id:50676;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Therobia,1918313,Therobia_1918313,KX844425.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:129
./clean_phylotar_sequences,COI.fasta,Tipula,41043,Tipula_41043,KC192958.1;ncbi_family_name:Tipulidae;ncbi_family_id:41042;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Toxomerus,115327,Toxomerus_115327,KU216212.1;ncbi_family_name:Syrphidae;ncbi_family_id:34680;phylotaR_cluster:10
./clean_phylotar_sequences,COI.fasta,Trichocera,52759,Trichocera_52759,MK517412.1;ncbi_family_name:Trichoceridae;ncbi_family_id:52747;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Tricholauxania,192459,Tricholauxania_192459,MZ350594.1;ncbi_family_name:Lauxaniidae;ncbi_family_id:189929;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Trichomyia,560271,Trichomyia_560271,MH042537.1;ncbi_family_name:Psychodidae;ncbi_family_id:7197;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Trichonta,397122,Trichonta_397122,MG097599.1;ncbi_family_name:Mycetophilidae;ncbi_family_id:29035;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Tricimba,540889,Tricimba_540889,MZ633059.1;ncbi_family_name:Chloropidae;ncbi_family_id:29032;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Tricogena,1606792,Tricogena_1606792,KP004881.1;ncbi_family_name:Rhinophoridae;ncbi_family_id:43758;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Tricyphona,700863,Tricyphona_700863,KY114056.1;ncbi_family_name:Pediciidae;ncbi_family_id:702679;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Triphleba,92553,Triphleba_92553,MN597120.1;ncbi_family_name:Phoridae;ncbi_family_id:36164;phylotaR_cluster:137
./clean_phylotar_sequences,COI.fasta,Trupanea,30060,Trupanea_30060,KM079219.1;ncbi_family_name:Tephritidae;ncbi_family_id:7211;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Trypocalliphora,1042207,Trypocalliphora_1042207,HM639974.1;ncbi_family_name:Calliphoridae;ncbi_family_id:7371;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Tvetenia,611398,Tvetenia_611398,HM421373.1;ncbi_family_name:Chironomidae;ncbi_family_id:7149;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Urophora,28620,Urophora_28620,EU484563.1;ncbi_family_name:Tephritidae;ncbi_family_id:7211;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Vermileo,124333,Vermileo_124333,OU230771.1;ncbi_family_name:Vermileonidae;ncbi_family_id:124314;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Verrallia,115333,Verrallia_115333,FM178086.1;ncbi_family_name:Pipunculidae;ncbi_family_id:43835;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Vibrissina,179525,Vibrissina_179525,HM881271.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:129
./clean_phylotar_sequences,COI.fasta,Volucella,226148,Volucella_226148,AY261690.1;ncbi_family_name:Syrphidae;ncbi_family_id:34680;phylotaR_cluster:13
./clean_phylotar_sequences,COI.fasta,Wiedemannia,240904,Wiedemannia_240904,HQ939436.1;ncbi_family_name:Empididae;ncbi_family_id:92557;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Winnertzia,2338641,Winnertzia_2338641,MZ610819.1;ncbi_family_name:Cecidomyiidae;ncbi_family_id:33406;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Wohlfahrtia,128961,Wohlfahrtia_128961,MT027910.1;ncbi_family_name:Sarcophagidae;ncbi_family_id:7381;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Xanthogramma,414873,Xanthogramma_414873,KY392542.1;ncbi_family_name:Syrphidae;ncbi_family_id:34680;phylotaR_cluster:10
./clean_phylotar_sequences,COI.fasta,Xylophagus,219493,Xylophagus_219493,JF867476.1;ncbi_family_name:Xylophagaidae;ncbi_family_id:92613;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Xyphosia,381372,Xyphosia_381372,GQ175822.1;ncbi_family_name:Tephritidae;ncbi_family_id:7211;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Zabrachia,1891525,Zabrachia_1891525,MG967883.1;ncbi_family_name:Stratiomyidae;ncbi_family_id:34687;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Zaira,179789,Zaira_179789,HM420489.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:129
./clean_phylotar_sequences,COI.fasta,Zaprionus,7296,Zaprionus_7296,EU493690.1;ncbi_family_name:Drosophilidae;ncbi_family_id:7214;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Zodion,768804,Zodion_768804,HQ945000.1;ncbi_family_name:Conopidae;ncbi_family_id:115263;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Zonosemata,28622,Zonosemata_28622,KY428234.1;ncbi_family_name:Tephritidae;ncbi_family_id:7211;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Zygothrica,504731,Zygothrica_504731,KY556126.1;ncbi_family_name:Drosophilidae;ncbi_family_id:7214;phylotaR_cluster:137
./clean_phylotar_sequences,12S_16S.fasta,Acrocera,210245,Acrocera_210245,AY140864.1;ncbi_family_name:Acroceridae;ncbi_family_id:92616;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Aedes,7158,Aedes_7158,DV254258.1;ncbi_family_name:Culicidae;ncbi_family_id:7157;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Anevrina,92526,Anevrina_92526,GU559960.1;ncbi_family_name:Phoridae;ncbi_family_id:36164;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Anopheles,7164,Anopheles_7164,DQ287368.1;ncbi_family_name:Culicidae;ncbi_family_id:7157;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Anthomyia,259845,Anthomyia_259845,MT819969.1;ncbi_family_name:Anthomyiidae;ncbi_family_id:30062;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Anthrax,117078,Anthrax_117078,AJ391514.1;ncbi_family_name:Bombyliidae;ncbi_family_id:50674;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Anticheta,1096047,Anticheta_1096047,JN828139.1;ncbi_family_name:Sciomyzidae;ncbi_family_id:169447;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Aphidoletes,95971,Aphidoletes_95971,MN201447.1;ncbi_family_name:Cecidomyiidae;ncbi_family_id:33406;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Apocephalus,117252,Apocephalus_117252,MH318905.1;ncbi_family_name:Phoridae;ncbi_family_id:36164;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Aprionus,1819779,Aprionus_1819779,MG684526.1;ncbi_family_name:Cecidomyiidae;ncbi_family_id:33406;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Archytas,198637,Archytas_198637,AY573067.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Asphondylia,153012,Asphondylia_153012,MN201451.1;ncbi_family_name:Cecidomyiidae;ncbi_family_id:33406;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Astomella,210239,Astomella_210239,AY140859.1;ncbi_family_name:Acroceridae;ncbi_family_id:92616;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Atherigona,305597,Atherigona_305597,MN555679.1;ncbi_family_name:Muscidae;ncbi_family_id:7366;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Atrichopogon,209702,Atrichopogon_209702,EF472587.1;ncbi_family_name:Ceratopogonidae;ncbi_family_id:41819;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Aulogastromyia,1824990,Aulogastromyia_1824990,KT956319.1;ncbi_family_name:Lauxaniidae;ncbi_family_id:189929;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Australofannia,27472,Australofannia_27472,L02401.1;ncbi_family_name:Fanniidae;ncbi_family_id:27471;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Bactrocera,27456,Bactrocera_27456,AB048740.1;ncbi_family_name:Tephritidae;ncbi_family_id:7211;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Bertamyia,1445832,Bertamyia_1445832,KC699388.1;ncbi_family_name:Platypezidae;ncbi_family_id:43827;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Bibio,189978,Bibio_189978,MH114506.1;ncbi_family_name:Bibionidae;ncbi_family_id:52729;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Billaea,701468,Billaea_701468,FJ913868.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Bittacomorpha,79307,Bittacomorpha_79307,AF049468.1;ncbi_family_name:Ptychopteridae;ncbi_family_id:79304;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Blondelia,179437,Blondelia_179437,AB465902.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Bolitophila,52718,Bolitophila_52718,MH114457.1;ncbi_family_name:Mycetophilidae;ncbi_family_id:29035;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Bombylius,219362,Bombylius_219362,KC177585.1;ncbi_family_name:Bombyliidae;ncbi_family_id:50674;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Borophaga,712093,Borophaga_712093,JN196444.1;ncbi_family_name:Phoridae;ncbi_family_id:36164;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Brachypeza,2326774,Brachypeza_2326774,MG979106.1;ncbi_family_name:Mycetophilidae;ncbi_family_id:29035;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Bradysia,35571,Bradysia_35571,JQ613903.1;ncbi_family_name:Sciaridae;ncbi_family_id:7184;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Calliphora,7372,Calliphora_7372,JQ246720.1;ncbi_family_name:Calliphoridae;ncbi_family_id:7371;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Callomyia,712098,Callomyia_712098,KC699397.1;ncbi_family_name:Platypezidae;ncbi_family_id:43827;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Cecidomyia,1543682,Cecidomyia_1543682,MN201461.1;ncbi_family_name:Cecidomyiidae;ncbi_family_id:33406;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Ceratitis,7212,Ceratitis_7212,EU926927.1;ncbi_family_name:Tephritidae;ncbi_family_id:7211;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Chaetopsis,240871,Chaetopsis_240871,AY573070.1;ncbi_family_name:Ulidiidae;ncbi_family_id:43848;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Chalarus,115250,Chalarus_115250,MT011265.1;ncbi_family_name:Pipunculidae;ncbi_family_id:43835;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Chelifera,369889,Chelifera_369889,MG823639.1;ncbi_family_name:Empididae;ncbi_family_id:92557;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Chironomus,7150,Chironomus_7150,KC177440.1;ncbi_family_name:Chironomidae;ncbi_family_id:7149;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Chirosia,392044,Chirosia_392044,DQ656887.1;ncbi_family_name:Anthomyiidae;ncbi_family_id:30062;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Chloromyia,343649,Chloromyia_343649,GU947385.1;ncbi_family_name:Stratiomyidae;ncbi_family_id:34687;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Chonocephalus,92528,Chonocephalus_92528,AF126341.1;ncbi_family_name:Phoridae;ncbi_family_id:36164;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Chrysomya,45449,Chrysomya_45449,MK105590.1;ncbi_family_name:Calliphoridae;ncbi_family_id:7371;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Chrysops,27458,Chrysops_27458,MG823634.1;ncbi_family_name:Tabanidae;ncbi_family_id:7205;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Chyliza,716634,Chyliza_716634,JN664892.1;ncbi_family_name:Psilidae;ncbi_family_id:34683;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Cleigastra,113167,Cleigastra_113167,DQ657069.1;ncbi_family_name:Scathophagidae;ncbi_family_id:43756;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Clinocera,192484,Clinocera_192484,HQ449032.1;ncbi_family_name:Empididae;ncbi_family_id:92557;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Clitelloxenia,92530,Clitelloxenia_92530,AF126311.1;ncbi_family_name:Phoridae;ncbi_family_id:36164;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Clogmia,85119,Clogmia_85119,KP288695.1;ncbi_family_name:Psychodidae;ncbi_family_id:7197;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Clusia,574057,Clusia_574057,KJ418479.1;ncbi_family_name:Clusiidae;ncbi_family_id:286472;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Coboldia,170624,Coboldia_170624,JQ613954.1;ncbi_family_name:Scatopsidae;ncbi_family_id:52749;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Compsobata,286452,Compsobata_286452,AY573071.1;ncbi_family_name:Micropezidae;ncbi_family_id:115293;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Compsomyiops,142897,Compsomyiops_142897,FJ025709.1;ncbi_family_name:Calliphoridae;ncbi_family_id:7371;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Contarinia,153220,Contarinia_153220,MN201465.1;ncbi_family_name:Cecidomyiidae;ncbi_family_id:33406;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Cordilura,113132,Cordilura_113132,DQ657070.1;ncbi_family_name:Scathophagidae;ncbi_family_id:43756;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Cordylobia,226131,Cordylobia_226131,JQ246730.1;ncbi_family_name:Calliphoridae;ncbi_family_id:7371;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Coremacera,1226614,Coremacera_1226614,JN828205.1;ncbi_family_name:Sciomyzidae;ncbi_family_id:169447;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Corynoptera,1260849,Corynoptera_1260849,JQ613947.1;ncbi_family_name:Sciaridae;ncbi_family_id:7184;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Crataerina,452743,Crataerina_452743,EF531107.1;ncbi_family_name:Hippoboscidae;ncbi_family_id:81710;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Craticulina,2021509,Craticulina_2021509,KY749635.1;ncbi_family_name:Sarcophagidae;ncbi_family_id:7381;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Culex,7174,Culex_7174,KY744200.1;ncbi_family_name:Culicidae;ncbi_family_id:7157;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Culicoides,41820,Culicoides_41820,KT027190.1;ncbi_family_name:Ceratopogonidae;ncbi_family_id:41819;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Culiseta,174825,Culiseta_174825,KF687425.1;ncbi_family_name:Culicidae;ncbi_family_id:7157;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Cuterebra,170896,Cuterebra_170896,GQ409391.1;ncbi_family_name:Oestridae;ncbi_family_id:7387;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Dasineura,240745,Dasineura_240745,MN201470.1;ncbi_family_name:Cecidomyiidae;ncbi_family_id:33406;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Dasiops,286456,Dasiops_286456,AY573114.1;ncbi_family_name:Lonchaeidae;ncbi_family_id:198645;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Dasyhelea,41822,Dasyhelea_41822,AY263805.1;ncbi_family_name:Ceratopogonidae;ncbi_family_id:41819;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Delia,30063,Delia_30063,KC177595.1;ncbi_family_name:Anthomyiidae;ncbi_family_id:30062;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Delphinia,43369,Delphinia_43369,AF177121.1;ncbi_family_name:Ulidiidae;ncbi_family_id:43848;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Dermatobia,115426,Dermatobia_115426,AF151388.1;ncbi_family_name:Oestridae;ncbi_family_id:7387;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Dexia,569033,Dexia_569033,AB465957.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Diadocidia,560721,Diadocidia_560721,KJ136809.1;ncbi_family_name:Diadocidiidae;ncbi_family_id:560752;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Diasemopsis,139652,Diasemopsis_139652,KT186737.1;ncbi_family_name:Diopsidae;ncbi_family_id:139644;phylotaR_cluster:12
./clean_phylotar_sequences,12S_16S.fasta,Diopsis,139667,Diopsis_139667,KT186650.1;ncbi_family_name:Diopsidae;ncbi_family_id:139644;phylotaR_cluster:12
